_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,ask_question_here,ask_question_here:confidence,q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment,q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment:confidence,q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment,q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment:confidence,_created_at,orig__golden,orig__unit_id,_updated_at,orig_q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment,q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment_gold,q1_identify_the_term_that_is_associated_with_the_most_amount_of_positive_sentiment_or_least_amount_of_negative_sentiment_gold_reason,orig_q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment,q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment_gold,q2_identify_the_term_that_is_associated_with_the_most_amount_of_negative_sentiment_or_least_amount_of_positive_sentiment_gold_reason,w1,w2,w3,w4
802945018,false,finalized,8,10/8/2015 12:32:41,,,relax,0.8768,even sadder,1.0,9/25/2015 13:39:16,,796451294,9/29/2015 02:34:47,,,,,,,waited all year,relax,even sadder,liquor store
802945019,false,finalized,8,10/8/2015 14:15:14,,,drive,0.5156,shameless self promotion,0.7723,9/25/2015 13:39:16,,796451295,9/29/2015 02:34:47,,,,,,,computer,miss twitterworld,shameless self promotion,drive
802945020,false,finalized,8,10/8/2015 08:28:04,,,darn right,0.7466,you're impossible,0.8768,9/25/2015 13:39:16,,796451296,9/29/2015 02:34:47,,,,,,,darn right,rich boy,you're impossible,lets wait
802945021,false,finalized,8,10/7/2015 17:33:07,,,love being alone,0.878,fussy baby,1.0,9/25/2015 13:39:16,,796451297,9/29/2015 02:34:47,,,,,,,fussy baby,cheat code,credit,love being alone
802945022,false,finalized,8,10/7/2015 18:27:30,,,nice bodies,0.5054,darn,0.8765,9/25/2015 13:39:16,,796451298,9/29/2015 02:34:47,,,,,,,nice bodies,stopped,darn,like
802945023,false,finalized,8,10/7/2015 06:33:50,,,store,0.7454,hard to live,1.0,9/25/2015 13:39:16,,796451299,9/29/2015 02:34:47,,,,,,,won't lemme,hard to live,spent my money,store
802945024,false,finalized,8,10/8/2015 03:21:57,,,support,0.8778,horrible friend,0.8778,9/25/2015 13:39:16,,796451300,9/29/2015 02:34:47,,,,,,,want to steal,support,unbelievably,horrible friend
802945025,false,finalized,8,10/7/2015 13:32:15,,,sun,1.0,problems,1.0,9/25/2015 13:39:16,,796451301,9/29/2015 02:34:47,,,,,,,problems,sun,paint,worked
802945026,false,finalized,8,10/7/2015 19:05:56,,,moon,1.0,gunfire,0.505,9/25/2015 13:39:16,,796451302,9/29/2015 02:34:47,,,,,,,split personality,moon,gunfire,super headache
802945027,false,finalized,8,10/7/2015 03:59:47,,,wont work,0.8839,dying,1.0,9/25/2015 13:39:16,,796451303,9/29/2015 02:34:47,,,,,,,wont work,worst customer service,major suckage,dying
802945028,false,finalized,8,10/7/2015 05:59:38,,,hidden gems,0.504,debris,1.0,9/25/2015 13:39:16,,796451304,9/29/2015 02:34:47,,,,,,,clean,debris,hidden gems,post
802945029,false,finalized,8,10/7/2015 20:18:46,,,perfect spot,1.0,stress,0.6191,9/25/2015 13:39:16,,796451305,9/29/2015 02:34:47,,,,,,,bedbugs bite,this isnt fair,stress,perfect spot
802945030,false,finalized,8,10/7/2015 17:33:55,,,dance,1.0,just passed away,0.5026,9/25/2015 13:39:16,,796451306,9/29/2015 02:34:47,,,,,,,super slow,dance,just passed away,great loss
802945031,false,finalized,8,10/7/2015 17:37:58,,,reality,0.5013,planning on leaving,1.0,9/25/2015 13:39:16,,796451307,9/29/2015 02:34:47,,,,,,,lets,planning on leaving,looks,reality
802945032,false,finalized,8,10/7/2015 03:35:29,,,cute,1.0,least,0.871,9/25/2015 13:39:16,,796451308,9/29/2015 02:34:47,,,,,,,cute,nite,conscience,least
802945033,false,finalized,8,10/7/2015 22:08:31,,,enjoying break,1.0,feeling like shit,1.0,9/25/2015 13:39:16,,796451309,9/29/2015 02:34:47,,,,,,,plane,feeling like shit,code,enjoying break
802945034,false,finalized,8,10/8/2015 03:18:57,,,fuzzy,0.8784,feel like death,1.0,9/25/2015 13:39:16,,796451310,9/29/2015 02:34:47,,,,,,,feel like death,snot,fuzzy,pretty disappointing
802945035,false,finalized,8,10/7/2015 11:30:00,,,time,0.739,stranger,0.8888,9/25/2015 13:39:16,,796451311,9/29/2015 02:34:47,,,,,,,longer,stranger,needed,time
802945036,false,finalized,8,10/7/2015 20:28:15,,,promise,0.4889,seriously hope,0.622,9/25/2015 13:39:16,,796451312,9/29/2015 02:34:47,,,,,,,seriously hope,wicked good,promise,just too funny
802945037,false,finalized,8,10/8/2015 12:14:34,,,paths will cross,0.5047,coulda been rich,0.6209,9/25/2015 13:39:16,,796451313,9/29/2015 02:34:47,,,,,,,happened,paths will cross,coulda been rich,supposed to help
802945038,false,finalized,8,10/8/2015 14:44:58,,,sounding good,1.0,crushed,0.621,9/25/2015 13:39:16,,796451314,9/29/2015 02:34:47,,,,,,,sounding good,crushed,pillow,sad news indeed
802945039,false,finalized,8,10/7/2015 10:42:45,,,brighter,1.0,weed,0.8674,9/25/2015 13:39:16,,796451315,9/29/2015 02:34:47,,,,,,,personality quiz,brighter,weed,super chill
802945040,false,finalized,8,10/8/2015 03:23:04,,,treasure spot,0.8669,just pissed me,1.0,9/25/2015 13:39:16,,796451316,9/29/2015 02:34:47,,,,,,,lets chill,busy,treasure spot,just pissed me
802945041,false,finalized,8,10/8/2015 13:29:07,,,spoil yourself,0.8787,hard to like,0.8684,9/25/2015 13:39:16,,796451317,9/29/2015 02:34:47,,,,,,,spoil yourself,wisdom tooth,lazy afternoon,hard to like
802945042,false,finalized,8,10/7/2015 10:35:27,,,wear your smile,1.0,doesn't feel good,1.0,9/25/2015 13:39:16,,796451318,9/29/2015 02:34:47,,,,,,,shape,doesn't feel good,count,wear your smile
802945043,false,finalized,8,10/7/2015 17:54:09,,,fucking genius,0.7471,completely unusable,1.0,9/25/2015 13:39:16,,796451319,9/29/2015 02:34:47,,,,,,,completely unusable,worth the pain,fucking genius,miss the sun
802945044,false,finalized,8,10/7/2015 17:30:38,,,record,0.8776,shame,0.8766,9/25/2015 13:39:16,,796451320,9/29/2015 02:34:47,,,,,,,shame,record,exam,quit working
802945045,false,finalized,8,10/8/2015 01:27:15,,,lovely,0.8745,overload,0.7347,9/25/2015 13:39:16,,796451321,9/29/2015 02:34:47,,,,,,,lovely,mean a lottttt,overload,emotional fair
802945046,false,finalized,8,10/8/2015 04:51:59,,,specific,1.0,kill,0.8767,9/25/2015 13:39:16,,796451322,9/29/2015 02:34:47,,,,,,,throw rocks,kill,specific,well that sucks
802945047,false,finalized,8,10/8/2015 14:09:53,,,perfect,1.0,horrible,0.8649,9/25/2015 13:39:16,,796451323,9/29/2015 02:34:47,,,,,,,perfect,pretty ill,horrible,usual
802945048,false,finalized,8,10/8/2015 14:24:13,,,love the rain,0.7347,baby teeth,0.6283,9/25/2015 13:39:16,,796451324,9/29/2015 02:34:47,,,,,,,baby teeth,sing,worth the wait,love the rain
802945049,false,finalized,8,10/7/2015 07:00:14,,,greatest,1.0,cancer,1.0,9/25/2015 13:39:16,,796451325,9/29/2015 02:34:47,,,,,,,all nite long,greatest,smell,cancer
802945050,false,finalized,8,10/7/2015 17:37:08,,,crazy stupid love,0.5025,truly gone,0.6344,9/25/2015 13:39:16,,796451326,9/29/2015 02:34:47,,,,,,,light,truly gone,crazy stupid love,stupid work
802945051,false,finalized,8,10/8/2015 03:18:57,,,a pet store,0.4935,#expensive #wantit #sad,0.5226,9/25/2015 13:39:16,,796451327,9/29/2015 02:34:47,,,,,,,major,#expensive #wantit #sad,stupid,a pet store
802945052,false,finalized,8,10/8/2015 04:39:38,,,right,0.5123,pleease help,0.6466,9/25/2015 13:39:16,,796451328,9/29/2015 02:34:47,,,,,,,foot spa,no other reason,right,pleease help
802945053,false,finalized,8,10/7/2015 21:29:25,,,so unbelievable happy,1.0,store was closed,1.0,9/25/2015 13:39:16,,796451329,9/29/2015 02:34:47,,,,,,,so unbelievable happy,lost then found,a tiny donation,store was closed
802945054,false,finalized,8,10/7/2015 17:28:50,,,wonderful break,0.7517,zombie,0.748,9/25/2015 13:39:16,,796451330,9/29/2015 02:34:47,,,,,,,bad sun,hug,wonderful break,zombie
802945055,false,finalized,8,10/8/2015 14:30:47,,,urgent,0.6253,no hopes,0.6341,9/25/2015 13:39:16,,796451331,9/29/2015 02:34:47,,,,,,,urgent,computer just froze,no hopes,homeless heart
802945056,false,finalized,8,10/7/2015 18:24:20,,,unbelievable,0.6303,a nose job,0.5042,9/25/2015 13:39:16,,796451332,9/29/2015 02:34:47,,,,,,,unbelievable,reserve a spot,a nose job,director's
802945057,false,finalized,8,10/8/2015 03:25:13,,,warm,0.8743,guilty,0.7615,9/25/2015 13:39:16,,796451333,9/29/2015 02:34:47,,,,,,,warm,refuse responsibility,straight,guilty
802945058,false,finalized,8,10/7/2015 23:04:08,,,baby kick,0.6328,bodies were found,0.8585,9/25/2015 13:39:16,,796451334,9/29/2015 02:34:47,,,,,,,tiny dancer,bodies were found,baby kick,didnt sleep well
802945059,false,finalized,8,10/7/2015 17:37:56,,,too,0.8701,bedbugs,0.6318,9/25/2015 13:39:16,,796451335,9/29/2015 01:26:20,,,,,,,rude fans,too,barely moving,bedbugs
802945060,false,finalized,8,10/7/2015 19:28:56,,,popular,0.508,horror fans,1.0,9/25/2015 13:39:16,,796451336,9/29/2015 02:34:47,,,,,,,horror fans,popular,recover,genius
802945061,false,finalized,8,10/8/2015 03:21:28,,,a baby boy,0.8973,beast,0.866,9/25/2015 13:39:16,,796451337,9/29/2015 02:34:47,,,,,,,little grunt,a baby boy,beast,back
802945062,false,finalized,8,10/7/2015 15:09:07,,,world hunger relief,0.6258,like a failure,0.8723,9/25/2015 13:39:16,,796451338,9/29/2015 02:34:47,,,,,,,like a failure,world hunger relief,like zombie,notice
802945063,false,finalized,8,10/8/2015 14:15:14,,,more,0.6069,gone,1.0,9/25/2015 13:39:16,,796451339,9/29/2015 02:34:47,,,,,,,stroll down,peek,gone,more
802945064,false,finalized,8,10/7/2015 11:30:00,,,found,1.0,really sore back,0.5127,9/25/2015 13:39:16,,796451340,9/29/2015 02:34:47,,,,,,,against,really sore back,real problem,found
802945065,false,finalized,8,10/8/2015 00:10:32,,,finally stopped raining,0.8805,horrible daughter,0.7657,9/25/2015 13:39:16,,796451341,9/29/2015 02:34:47,,,,,,,pee,horrible daughter,finally stopped raining,addiction
802945066,false,finalized,8,10/7/2015 06:27:43,,,cutest,0.8716,fail,1.0,9/25/2015 13:39:16,,796451342,9/29/2015 02:34:47,,,,,,,fail,cutest,sososo,lucky devil
802945067,false,finalized,8,10/8/2015 08:29:37,,,fits well,1.0,plain sad,0.6369,9/25/2015 13:39:16,,796451343,9/29/2015 02:34:47,,,,,,,fits well,sad,plain sad,management
802945068,false,finalized,8,10/7/2015 12:33:54,,,greater,0.7458,epic fail,1.0,9/25/2015 13:39:16,,796451344,9/29/2015 02:34:47,,,,,,,full postcode,epic fail,back rub,greater
802945069,false,finalized,8,10/7/2015 17:50:10,,,the festive break,0.616,just broke up,0.7594,9/25/2015 13:39:16,,796451345,9/29/2015 02:34:47,,,,,,,the festive break,super dark,just broke up,wise words
802945070,false,finalized,8,10/8/2015 10:10:12,,,art,0.5237,just hang in,0.5194,9/25/2015 13:39:16,,796451346,9/29/2015 02:34:47,,,,,,,badly want one,just hang in,art,tiny
802945071,false,finalized,8,10/7/2015 05:57:28,,,personality,1.0,tears,0.6232,9/25/2015 13:39:16,,796451347,9/29/2015 02:34:47,,,,,,,posers,tears,personality,crazy talk
802945072,false,finalized,8,10/7/2015 13:56:15,,,sheer,0.6358,horror,1.0,9/25/2015 13:39:16,,796451348,9/29/2015 02:34:47,,,,,,,horror,sheer,console,hate surprises
802945073,false,finalized,8,10/7/2015 13:39:52,,,extra,0.7547,teething baby,0.6344,9/25/2015 13:39:16,,796451349,9/29/2015 02:34:47,,,,,,,need,teething baby,just,extra
802945074,false,finalized,8,10/7/2015 03:39:26,,,tried my best,0.7649,dark,0.8792,9/25/2015 13:39:16,,796451350,9/29/2015 02:34:47,,,,,,,emotional attachment,assistance,dark,tried my best
802945075,false,finalized,8,10/8/2015 14:12:07,,,completely,1.0,wreckage,1.0,9/25/2015 13:39:16,,796451351,9/29/2015 02:34:47,,,,,,,wreckage,completely,missed breakfast,kick
802945076,false,finalized,8,10/7/2015 17:48:04,,,seriously interested,0.6182,hate moving,1.0,9/25/2015 13:39:16,,796451352,9/29/2015 02:34:47,,,,,,,a free copy,seriously interested,hate moving,raining
802945077,false,finalized,8,10/7/2015 21:42:01,,,dancer,0.7431,dread,0.8746,9/25/2015 13:39:16,,796451353,9/29/2015 02:34:47,,,,,,,dancer,pet,dread,discuss
802945078,false,finalized,8,10/8/2015 00:11:13,,,dead good,0.6376,im heart broken,0.8812,9/25/2015 13:39:16,,796451354,9/29/2015 02:34:47,,,,,,,im heart broken,love hurts,back is sore,dead good
802945079,false,finalized,8,10/8/2015 03:20:52,,,split,0.8905,torture,0.6562,9/25/2015 13:39:16,,796451355,9/29/2015 02:34:47,,,,,,,food poisoning,dumped,torture,split
802945080,false,finalized,8,10/7/2015 20:45:20,,,laughing,0.5079,back in hospital,1.0,9/25/2015 13:39:16,,796451356,9/29/2015 02:34:47,,,,,,,stopped working again,back in hospital,laughing,success
802945081,false,finalized,8,10/7/2015 17:23:51,,,free,0.8749,working,0.5146,9/25/2015 13:39:16,,796451357,9/29/2015 02:34:47,,,,,,,journey,good lie,working,free
802945082,false,finalized,8,10/7/2015 11:49:55,,,whiten your teeth,0.5091,wait,0.5041,9/25/2015 13:39:16,,796451358,9/29/2015 02:34:47,,,,,,,whiten your teeth,wait,mystery,dark knight gown
802945083,false,finalized,8,10/8/2015 14:50:34,,,treasure,0.5167,planning against us,0.7477,9/25/2015 13:39:16,,796451359,9/29/2015 02:34:47,,,,,,,planning against us,smart,boring quotes,treasure
802945385,false,finalized,8,10/8/2015 14:17:23,,,happy mistakes,0.7559,sneak,0.7653,9/25/2015 13:39:16,,796451360,9/29/2015 02:34:47,,,,,,,happy mistakes,sneak,cool game,back down south
802945386,false,finalized,8,10/8/2015 11:29:27,,,a little dream,1.0,grim,1.0,9/25/2015 13:39:16,,796451361,9/29/2015 02:34:47,,,,,,,reason,shuttle,grim,a little dream
802945387,false,finalized,8,10/7/2015 23:49:47,,,smell the flowers,1.0,blood,0.8756,9/25/2015 13:39:16,,796451362,9/29/2015 02:34:47,,,,,,,whatever works,smell the flowers,blood,news
802945388,false,finalized,8,10/8/2015 14:12:07,,,grand,1.0,i might cry,1.0,9/25/2015 13:39:16,,796451363,9/29/2015 02:34:47,,,,,,,i might cry,busy working,way too young,grand
802945389,false,finalized,8,10/8/2015 11:26:11,,,top,0.378,kind of crazy,0.7512,9/25/2015 13:39:16,,796451364,9/29/2015 02:34:47,,,,,,,kind of crazy,haven't looked back,top,spoiler free
802945390,false,finalized,8,10/7/2015 22:53:13,,,love the smell,1.0,real disaster,1.0,9/25/2015 13:39:16,,796451365,9/29/2015 02:34:47,,,,,,,real disaster,new reality,refund,love the smell
802945391,false,finalized,8,10/7/2015 18:42:17,,,yummy,0.6231,coughing fit,0.8754,9/25/2015 13:39:16,,796451366,9/29/2015 02:34:47,,,,,,,coughing fit,survivor,yummy,teething
802945392,false,finalized,8,10/7/2015 17:51:29,,,fantastic,0.8723,heart problems,1.0,9/25/2015 13:39:16,,796451367,9/29/2015 02:34:47,,,,,,,liked it too,fantastic,heart problems,beautiful
802945393,false,finalized,8,10/7/2015 17:39:04,,,smell the flowers,0.8739,best revenge,0.7515,9/25/2015 13:39:16,,796451368,9/29/2015 02:34:47,,,,,,,make,discuss your concern,smell the flowers,best revenge
802945394,false,finalized,8,10/8/2015 14:23:18,,,busy working,0.6292,feel like garbage,1.0,9/25/2015 13:39:16,,796451369,9/29/2015 02:34:47,,,,,,,feel like garbage,smell,busy working,im stuck working
802945395,false,finalized,8,10/7/2015 10:35:27,,,spare tire,0.5026,overload,1.0,9/25/2015 13:39:16,,796451370,9/29/2015 02:34:47,,,,,,,slowly,spare tire,need my friends,overload
802945396,false,finalized,8,10/7/2015 17:26:03,,,handsome,0.8693,close,0.5038,9/25/2015 13:39:16,,796451371,9/29/2015 02:34:47,,,,,,,handsome,what's wrong baby,limited time offer,close
802945397,false,finalized,8,10/8/2015 00:51:28,,,wonderful rain,0.6243,pay,1.0,9/25/2015 13:39:16,,796451372,9/29/2015 19:03:19,,,,,,,wonderful rain,free,eye,pay
802945398,false,finalized,8,10/8/2015 12:57:04,,,funny,1.0,messed,0.4946,9/25/2015 13:39:16,,796451373,9/29/2015 02:34:47,,,,,,,messed,funny,miss,you need help
802945399,false,finalized,8,10/7/2015 22:07:34,,,lemme,0.6243,please im begging,0.74,9/25/2015 13:39:16,,796451374,9/29/2015 02:34:47,,,,,,,no live tweeting,lemme,please im begging,need to drive
802945400,false,finalized,8,10/8/2015 03:25:13,,,smile,0.7636,not necessarily sad,0.6003,9/25/2015 13:39:16,,796451375,9/29/2015 02:34:47,,,,,,,star,smile,not necessarily sad,seriously
802945401,false,finalized,8,10/7/2015 12:00:59,,,little,0.5027,homeless heart,0.6202,9/25/2015 13:39:16,,796451376,9/29/2015 02:34:47,,,,,,,homeless heart,little,a crazy year,never
802945402,false,finalized,8,10/7/2015 19:14:54,,,favorite,0.4997,miss working,0.7488,9/25/2015 13:39:16,,796451377,9/29/2015 02:34:47,,,,,,,favorite,a little cutie,miss working,#finallyinthehotel
802945403,false,finalized,8,10/8/2015 03:17:05,,,walk,0.4921,stroll down,0.361,9/25/2015 13:39:16,,796451378,9/29/2015 02:34:47,,,,,,,walk,dark knight gown,usual,stroll down
802945404,false,finalized,8,10/8/2015 03:32:59,,,good slap,0.5173,died,0.873,9/25/2015 13:39:16,,796451379,9/29/2015 02:34:47,,,,,,,#expensive #wantit #sad,absolute mess,died,good slap
802945405,false,finalized,8,10/7/2015 13:46:01,,,powerful,0.6272,sorry you're bored,0.8763,9/25/2015 13:39:16,,796451380,9/29/2015 02:34:47,,,,,,,crooked smile,sorry you're bored,tiny,powerful
802945406,false,finalized,8,10/7/2015 18:43:18,,,true,1.0,3rd degree burns,0.6222,9/25/2015 13:39:16,,796451381,9/29/2015 02:34:47,,,,,,,theft, true,transport,3rd degree burns
802945407,false,finalized,8,10/8/2015 14:05:23,,,best,0.8667,life isn't perfect,1.0,9/25/2015 13:39:16,,796451382,9/29/2015 02:34:47,,,,,,,food,late evening,best,life isn't perfect
802945408,false,finalized,8,10/7/2015 19:13:52,,,respect,1.0,guilty conscience,0.876,9/25/2015 13:39:16,,796451383,9/29/2015 02:34:47,,,,,,,guilty conscience,respect,everyone fell asleep,gone
802945409,false,finalized,8,10/8/2015 14:38:39,,,crazy talented,0.5985,hunger,1.0,9/25/2015 13:39:16,,796451384,9/29/2015 02:34:47,,,,,,,crazy talented,coffee,hunger,won
802945410,false,finalized,8,10/8/2015 11:17:55,,,super chill,0.7614,crazy talk,0.7477,9/25/2015 13:39:16,,796451385,9/29/2015 02:34:47,,,,,,,crazy talk,super chill,hows your break,hanging
802945411,false,finalized,8,10/7/2015 18:56:17,,,a pet store,1.0,having major issues,0.7495,9/25/2015 13:39:16,,796451386,9/29/2015 02:34:47,,,,,,,having major issues,gross,a pet store,blues
802945412,false,finalized,8,10/8/2015 03:23:04,,,laughing so hard,1.0,my sick friend,1.0,9/25/2015 13:39:16,,796451387,9/29/2015 02:34:47,,,,,,,low back,my sick friend,laughing so hard,director's cut
802945413,false,finalized,8,10/7/2015 20:02:14,,,fathers,0.7525,my poor puppy,0.7529,9/25/2015 13:39:16,,796451388,9/29/2015 02:34:47,,,,,,,fathers,hidden,my poor puppy,continue
802945414,false,finalized,8,10/7/2015 17:38:16,,,good,1.0,fall,0.8758,9/25/2015 13:39:16,,796451389,9/29/2015 02:34:47,,,,,,,wait,sure,good,fall
802945415,false,finalized,8,10/7/2015 21:04:07,,,busy holiday,0.8777,failure,1.0,9/25/2015 13:39:16,,796451390,9/29/2015 02:34:47,,,,,,,odd sense,failure,unusable,busy holiday
802945416,false,finalized,8,10/8/2015 00:18:44,,,deserved,1.0,worst customer service,0.8717,9/25/2015 13:39:16,,796451391,9/29/2015 02:34:47,,,,,,,broke,worst customer service,deserved,refuses to work
802945417,false,finalized,8,10/7/2015 20:50:39,,,giant chocolate bar,0.8845,it isn't pretty,0.6333,9/25/2015 13:39:16,,796451392,9/29/2015 02:34:47,,,,,,,plane,giant chocolate bar,messages,it isn't pretty
802945418,false,finalized,8,10/8/2015 12:14:34,,,die laughing,0.6265,cheat code,0.6154,9/25/2015 13:39:16,,796451393,9/29/2015 02:34:47,,,,,,,paths will cross,cream,cheat code,die laughing
802945419,false,finalized,8,10/7/2015 17:54:14,,,smiley,1.0,food posioning,1.0,9/25/2015 13:39:16,,796451394,9/29/2015 02:34:47,,,,,,,smiley,word,hearing,food posioning
802945420,false,finalized,8,10/7/2015 23:15:24,,,dreams,0.8746,feel like crying,0.5066,9/25/2015 13:39:16,,796451395,9/29/2015 02:34:47,,,,,,,arrived broken,dreams,feel like crying,spare
802945421,false,finalized,8,10/7/2015 13:39:09,,,mean a lottttt,0.4953,bedbugs bite,1.0,9/25/2015 13:39:16,,796451396,9/29/2015 02:34:47,,,,,,,bedbugs bite,kind words,mean a lottttt,little success
802945422,false,finalized,8,10/8/2015 03:20:41,,,cutest,0.8889,jump,1.0,9/25/2015 13:39:16,,796451397,9/29/2015 02:34:47,,,,,,,darn right,jump,super long hair,cutest
802945423,false,finalized,8,10/7/2015 06:33:50,,,good smell,0.8738,#dog #cruelty,0.7532,9/25/2015 13:39:16,,796451398,9/29/2015 02:34:47,,,,,,,tried,good smell,#dog #cruelty,planning against us
802945424,false,finalized,8,10/7/2015 11:53:09,,,seriously great,1.0,just pissed me,1.0,9/25/2015 13:39:16,,796451399,9/29/2015 02:34:47,,,,,,,seriously great,just pissed me,down,relief
802945425,false,finalized,8,10/7/2015 17:57:45,,,sexy,0.7542,main,1.0,9/25/2015 13:39:16,,796451400,9/29/2015 02:34:47,,,,,,,sexy,new crush,new record player,main
802945426,false,finalized,8,10/7/2015 23:24:25,,,a little dream,1.0,even more depressed,0.7451,9/25/2015 13:39:16,,796451401,9/29/2015 02:34:47,,,,,,,stupid,even more depressed,a little dream,lost
802945427,false,finalized,8,10/8/2015 11:21:34,,,highly,0.875,need a buddy,0.4909,9/25/2015 13:39:16,,796451402,9/29/2015 02:34:47,,,,,,,professional poker player,highly,need a buddy,should've won
802945428,false,finalized,8,10/8/2015 03:19:15,,,no better feeling,0.5001,restrooms,0.6521,9/25/2015 13:39:16,,796451403,9/29/2015 02:34:47,,,,,,,crisis averted,enjoying the rain,restrooms,no better feeling
802945429,false,finalized,8,10/7/2015 04:49:15,,,slow dance,0.8791,super bummed,0.8921,9/25/2015 13:39:16,,796451404,9/29/2015 02:34:47,,,,,,,beauty is pain,super bummed,slow dance,news
802945430,false,finalized,8,10/7/2015 21:34:31,,,bright,0.7528,wrong love,1.0,9/25/2015 13:39:16,,796451405,9/29/2015 02:34:47,,,,,,,wrong love,professional,bright,little stud
802945431,false,finalized,8,10/8/2015 03:19:47,,,a little kid,1.0,food poisoning,0.6218,9/25/2015 13:39:16,,796451406,9/29/2015 02:34:47,,,,,,,ugh work,food poisoning,worst dream ever,a little kid
802945432,false,finalized,8,10/7/2015 05:57:28,,,bloody,0.3833,bodies were found,0.8921,9/25/2015 13:39:16,,796451407,9/29/2015 02:34:47,,,,,,,bloody,losing hope,bodies were found,injury
802945433,false,finalized,8,10/7/2015 17:39:04,,,slip,0.8692,wreckage,0.8712,9/25/2015 13:39:16,,796451408,9/29/2015 02:34:47,,,,,,,slip,loner,wreckage,real sad
